program,month,spend,quarter,state,device,leads,started_apps,predicted_submitted_apps,lead_track,id
program_b,10-2021,153.64,10-2021,utah,desktop,1.0,0.0,0.01,paid_linkedin,4683
program_b,10-2021,153.28,10-2021,colorado,tablet,1.0,0.0,0.03,paid_linkedin,4684
program_b,10-2021,152.89,10-2021,pennsylvania,mobile,1.0,0.0,,paid_linkedin,4685
program_b,10-2021,136.35,10-2021,florida,desktop,1.0,0.0,0.02,paid_linkedin,4686
program_b,10-2021,135.86,10-2021,nevada,mobile,1.0,0.0,,paid_linkedin,4687
program_b,10-2021,134.78,10-2021,indiana,mobile,1.0,0.0,0.01,paid_linkedin,4688
program_b,10-2021,124.94,10-2021,alabama,mobile,1.0,0.0,,paid_linkedin,4689
program_b,10-2021,113.8,10-2021,mississippi,desktop,1.0,0.0,,paid_linkedin,4690
program_b,10-2021,100.31,10-2021,florida,mobile,2.0,0.0,0.02,paid_linkedin,4691
program_b,10-2021,82.48,10-2021,,desktop,1.0,0.0,,paid_linkedin,4692
program_b,10-2021,75.53,10-2021,iowa,mobile,1.0,0.0,,paid_linkedin,4693
program_b,10-2021,75.53,10-2021,kentucky,mobile,1.0,0.0,,paid_linkedin,4694
program_b,10-2021,75.13,10-2021,south carolina,mobile,1.0,0.0,0.02,paid_linkedin,4695
program_b,10-2021,75.13,10-2021,utah,mobile,1.0,0.0,,paid_linkedin,4696
program_b,10-2021,75.13,10-2021,virginia,tablet,1.0,0.0,0.01,paid_linkedin,4697
program_b,10-2021,70.78,10-2021,new hampshire,mobile,1.0,0.0,0.03,paid_linkedin,4698
program_b,10-2021,70.78,10-2021,south carolina,desktop,1.0,0.0,0.02,paid_linkedin,4699
program_b,10-2021,69.0,10-2021,missouri,mobile,1.0,0.0,0.02,paid_linkedin,4700
program_b,10-2021,69.0,10-2021,missouri,desktop,1.0,0.0,0.02,paid_linkedin,4701
program_b,10-2021,60.62,10-2021,georgia,tablet,1.0,0.0,,paid_linkedin,4702
program_b,10-2021,60.62,10-2021,maryland,desktop,1.0,0.0,0.02,paid_linkedin,4703
program_b,10-2021,55.85,10-2021,idaho,mobile,1.0,0.0,,paid_linkedin,4704
program_b,10-2021,,10-2021,louisiana,tablet,1.0,0.0,,paid_linkedin,4705
program_b,11-2021,3173.47,10-2021,california,mobile,34.0,0.0,0.27,paid_linkedin,4706
program_b,11-2021,2899.98,10-2021,california,desktop,26.0,1.0,0.14,paid_linkedin,4707
program_b,11-2021,1320.86,10-2021,virginia,mobile,10.0,1.0,0.09,paid_linkedin,4708
program_b,11-2021,1300.14,10-2021,,mobile,11.0,3.0,1.08,paid_linkedin,4709
program_b,11-2021,893.0,10-2021,new york,mobile,8.0,0.0,0.06,paid_linkedin,4710
program_b,11-2021,830.26,10-2021,georgia,desktop,7.0,0.0,0.26,paid_linkedin,4711
program_b,11-2021,726.91,10-2021,texas,mobile,8.0,0.0,0.01,paid_linkedin,4712
program_b,11-2021,677.49,10-2021,georgia,mobile,6.0,0.0,0.07,paid_linkedin,4713
program_b,11-2021,604.89,10-2021,michigan,mobile,5.0,0.0,0.08,paid_linkedin,4714
program_b,11-2021,571.59,10-2021,texas,desktop,5.0,0.0,0.01,paid_linkedin,4715
program_b,11-2021,493.76,10-2021,california,tablet,5.0,0.0,0.02,paid_linkedin,4716
program_b,11-2021,465.71,10-2021,colorado,mobile,5.0,0.0,0.03,paid_linkedin,4717
program_b,11-2021,407.43,10-2021,north carolina,mobile,4.0,0.0,0.01,paid_linkedin,4718
program_b,11-2021,407.21,10-2021,colorado,tablet,1.0,0.0,0.01,paid_linkedin,4719
program_b,11-2021,387.96,10-2021,florida,desktop,4.0,0.0,,paid_linkedin,4720
program_b,11-2021,294.17,10-2021,pennsylvania,mobile,2.0,0.0,0.02,paid_linkedin,4721
program_b,11-2021,241.82,10-2021,colorado,desktop,3.0,0.0,,paid_linkedin,4722
program_b,11-2021,234.08,10-2021,missouri,mobile,1.0,0.0,,paid_linkedin,4723
program_b,11-2021,232.75,10-2021,washington,mobile,3.0,0.0,0.06,paid_linkedin,4724
program_b,11-2021,231.17,10-2021,north carolina,desktop,2.0,0.0,0.01,paid_linkedin,4725
program_b,11-2021,214.45,10-2021,washington,desktop,2.0,0.0,,paid_linkedin,4726
program_b,11-2021,202.57,10-2021,,tablet,2.0,0.0,,paid_linkedin,4727
program_b,11-2021,202.31,10-2021,pennsylvania,desktop,1.0,0.0,0.01,paid_linkedin,4728
program_b,11-2021,200.33,10-2021,illinois,mobile,3.0,1.0,0.03,paid_linkedin,4729
program_b,11-2021,192.72,10-2021,new york,tablet,1.0,0.0,,paid_linkedin,4730
program_b,11-2021,180.14,10-2021,nevada,mobile,2.0,0.0,0.01,paid_linkedin,4731
program_b,11-2021,162.56,10-2021,florida,tablet,2.0,0.0,,paid_linkedin,4732
program_b,11-2021,155.84,10-2021,minnesota,mobile,1.0,0.0,0.01,paid_linkedin,4733
program_b,11-2021,148.88,10-2021,south carolina,desktop,1.0,0.0,,paid_linkedin,4734
program_b,11-2021,137.88,10-2021,maryland,desktop,2.0,0.0,0.03,paid_linkedin,4735
program_b,11-2021,132.4,10-2021,arkansas,desktop,1.0,0.0,,paid_linkedin,4736
program_b,11-2021,132.3,10-2021,indiana,desktop,1.0,0.0,0.03,paid_linkedin,4737
program_b,11-2021,128.51,10-2021,new jersey,desktop,1.0,0.0,0.01,paid_linkedin,4738
program_b,11-2021,115.68,10-2021,nevada,desktop,1.0,0.0,,paid_linkedin,4739
program_b,11-2021,113.8,10-2021,iowa,mobile,1.0,0.0,0.02,paid_linkedin,4740
program_b,11-2021,111.42,10-2021,south carolina,mobile,1.0,0.0,,paid_linkedin,4741
program_b,11-2021,109.21,10-2021,oregon,mobile,2.0,0.0,,paid_linkedin,4742
program_b,11-2021,106.78,10-2021,georgia,tablet,1.0,0.0,,paid_linkedin,4743
program_b,11-2021,99.93,10-2021,michigan,desktop,2.0,0.0,0.02,paid_linkedin,4744
program_b,11-2021,88.83,10-2021,arizona,mobile,1.0,0.0,,paid_linkedin,4745
program_b,11-2021,88.83,10-2021,illinois,desktop,1.0,1.0,,paid_linkedin,4746
program_b,11-2021,75.17,10-2021,florida,mobile,1.0,0.0,,paid_linkedin,4747
program_b,11-2021,75.17,10-2021,tennessee,mobile,1.0,0.0,0.01,paid_linkedin,4748
program_b,11-2021,75.16,10-2021,texas,,1.0,1.0,,paid_linkedin,4749
program_b,11-2021,72.17,10-2021,michigan,tablet,1.0,0.0,,paid_linkedin,4750
program_b,11-2021,72.17,10-2021,washington,tablet,1.0,0.0,,paid_linkedin,4751
program_b,11-2021,70.65,10-2021,minnesota,desktop,1.0,1.0,,paid_linkedin,4752
program_b,11-2021,62.07,10-2021,new jersey,mobile,1.0,0.0,,paid_linkedin,4753
program_b,11-2021,60.31,10-2021,mississippi,mobile,1.0,0.0,0.02,paid_linkedin,4754
